target,inputs,num_large,num_solutions
509,25;75;5;8;4;8,2,13
630,8;5;9;9;6;1,0,98
414,50;100;75;2;6;4,3,172
969,6;2;5;5;7;8,0,0
499,75;6;9;8;6;10,1,48
470,100;75;100;6;2;9,3,4
457,100;100;75;5;2;2,3,15
111,75;100;5;7;10;6,2,154
385,75;100;8;1;1;10,2,4
308,75;100;8;5;6;3,2,65
278,100;50;2;9;9;10,2,109
540,50;75;3;2;2;8,2,35
342,50;75;8;7;10;10,2,81
443,100;100;100;2;3;4,3,0
932,25;100;75;4;9;3,3,28
586,8;9;4;6;8;9,0,26
659,75;8;3;10;3;9,1,26
574,75;100;25;3;10;9,3,0
709,100;2;7;5;8;7,1,72
126,75;50;5;6;2;8,2,1619
436,50;50;7;3;4;5,2,105
609,25;25;100;7;10;6,3,12
576,75;50;4;6;1;4,2,29
894,25;50;2;1;6;5,2,27
706,3;6;6;5;10;10,0,2
802,100;100;3;1;1;9,2,27
616,50;3;7;7;9;2,1,64
843,100;75;25;100;2;1,4,0
941,75;100;50;75;3;5,4,2
453,25;100;100;9;6;5,3,9
102,4;4;9;9;2;8,0,98
994,5;3;7;9;9;6,0,0
150,100;5;6;6;4;9,1,226
486,75;100;25;6;8;5,3,288
781,25;25;50;10;8;1,3,0
849,5;2;8;3;9;3,0,3
207,75;75;75;2;7;9,3,215
145,75;100;100;4;9;1,3,28
844,50;50;50;1;8;5,3,15
286,50;10;2;2;5;6,1,120
931,100;9;8;4;8;9,1,29
566,75;50;5;1;8;10,2,167
620,50;100;50;9;5;7,3,52
176,50;75;2;4;9;5,2,345
446,25;100;6;7;1;9,2,20
677,3;1;2;7;7;7,0,0
240,8;9;8;3;3;7,0,221
368,75;75;25;6;7;9,3,101
281,25;100;100;9;9;10,3,14
352,100;100;75;9;10;3,3,10
409,75;75;25;50;3;1,4,0
711,75;75;6;4;10;4,2,6
350,3;5;5;3;4;8,0,24
143,25;75;25;3;1;5,3,39
310,25;25;100;100;4;9,4,15
495,75;3;5;3;9;6,1,283
337,7;5;7;4;9;9,0,13
790,100;100;100;8;8;7,3,0
115,50;50;10;6;6;4,2,87
161,25;100;75;50;9;6,4,101
305,25;1;6;1;9;1,1,0
554,9;4;10;2;9;5,0,12
813,25;50;25;5;7;5,3,0
135,100;2;6;10;5;6,1,143
102,100;50;50;50;4;8,4,156
453,25;3;5;2;6;4,1,133
780,100;100;7;9;10;5,2,51
900,50;4;5;9;3;7,1,443
605,25;3;5;4;2;10,1,119
736,75;50;25;7;1;9,3,6
840,8;9;9;1;4;5,0,33
911,6;6;5;10;10;7,0,0
660,75;50;75;10;7;9,3,196
161,3;5;10;3;9;3,0,15
857,25;75;1;7;7;3,2,13
816,75;25;75;10;8;1,3,20
120,50;50;6;9;2;7,2,753
416,1;1;9;4;1;7,0,0
355,50;75;75;75;1;9,4,0
175,25;50;9;3;5;8,2,630
146,50;100;25;3;6;8,3,115
937,50;100;5;9;4;2,2,76
384,75;75;100;50;7;1,4,0
695,4;1;9;8;1;4,0,0
692,25;10;9;10;2;2,1,15
151,50;7;9;6;9;3,1,199
809,100;7;4;6;3;1,1,7
292,100;100;25;25;9;4,4,19
511,75;50;50;8;8;6,3,114
324,75;50;50;50;6;1,4,83
352,100;75;50;4;9;1,3,23
471,75;4;8;5;4;9,1,24
117,2;5;10;7;5;3,0,230
130,100;75;50;100;1;1,4,2
542,50;100;75;7;1;8,3,168
798,25;4;8;9;6;6,1,39
508,75;100;100;50;4;1,4,20
745,100;9;8;4;5;1,1,28
677,25;25;2;10;1;3,2,16
741,75;100;2;10;5;2,2,41
580,50;100;75;2;10;1,3,32
197,50;75;50;50;2;7,4,0
707,10;7;5;8;4;10,0,73
182,7;6;2;8;1;10,0,197
537,75;100;75;3;6;8,3,1
972,25;6;8;10;3;6,1,44
131,25;25;7;2;7;6,2,61
817,25;25;50;100;2;4,4,22
217,100;50;50;4;8;3,3,18
763,25;4;4;9;6;6,1,3
472,75;75;75;100;6;2,4,0
411,75;25;100;25;10;2,4,30
723,50;100;7;2;8;4,2,61
828,100;4;3;7;4;9,1,38
749,25;25;50;100;1;6,4,15
951,25;50;5;1;4;10,2,38
663,100;5;6;8;9;7,1,65
195,7;1;5;8;6;8,0,58
688,100;50;7;2;10;8,2,100
179,100;75;50;5;8;2,3,174
914,100;50;50;100;8;9,4,3
659,50;75;50;6;4;6,3,0
837,9;10;5;8;1;9,0,24
854,50;50;50;100;9;6,4,10
210,6;5;2;10;3;2,0,532
930,50;75;75;75;9;7,4,0
266,50;8;2;9;6;5,1,213
577,25;25;25;50;3;10,4,0
560,50;100;4;4;10;2,2,248
465,75;75;2;8;9;3,2,46
942,50;75;100;6;8;9,3,27
864,50;25;100;5;3;8,3,28
397,25;75;100;6;2;3,3,170
338,1;3;2;7;4;1,0,0
390,100;50;75;4;4;7,3,0
989,75;7;9;9;1;10,1,3
429,75;2;9;4;3;3,1,65
874,50;10;3;2;6;5,1,10
728,75;75;10;3;7;2,2,33
731,100;75;10;9;5;9,2,42
768,4;3;6;1;1;6,0,0
920,100;100;10;8;9;1,2,162
574,50;75;1;3;6;9,2,23
934,50;1;3;7;4;1,1,0
432,75;50;50;8;5;7,3,72
811,100;25;100;8;2;5,3,29
106,75;100;100;1;7;9,3,20
702,100;50;7;7;8;6,2,58
660,100;100;75;7;3;9,3,45
523,4;4;1;8;10;10,0,0
233,25;75;50;8;9;4,3,213
650,4;10;8;10;1;9,0,48
562,50;75;10;2;10;3,2,43
869,10;4;3;2;2;2,0,0
918,75;100;50;7;8;3,3,54
383,8;10;9;4;5;4,0,53
295,25;25;100;75;4;10,4,40
763,10;10;8;9;8;10,0,0
749,25;100;100;75;8;4,4,0
216,2;8;6;8;4;1,0,283
755,100;25;4;4;6;4,2,3
815,50;100;5;5;3;4,2,21
795,50;50;75;50;1;5,4,1
646,75;25;5;5;8;4,2,18
600,75;100;25;100;3;7,4,454
159,4;10;7;9;7;2,0,150
379,75;4;6;2;10;2,1,119
386,100;50;25;100;4;8,4,21
452,25;100;3;9;7;6,2,58
682,75;50;100;7;5;6,3,58
753,100;75;25;6;8;2,3,31
133,75;75;1;6;9;4,2,28
965,100;1;10;7;8;1,1,8
981,8;3;3;2;6;7,0,4
829,25;25;50;75;5;1,4,0
183,75;100;100;100;4;9,4,15
993,100;3;7;3;2;8,1,65
464,25;25;100;100;2;1,4,0
424,50;50;25;25;4;8,4,18
377,8;8;5;7;6;5,0,88
206,50;5;4;10;2;7,1,274
290,50;100;1;5;4;1,2,49
539,4;8;8;4;9;8,0,3
683,25;25;100;7;10;6,3,33
525,75;100;75;25;3;6,4,340
115,50;50;2;6;5;7,2,315
190,75;100;75;25;6;9,4,71
302,3;2;7;5;9;2,0,28
101,25;7;2;8;3;4,1,392
745,50;100;5;9;7;6,2,45
480,100;7;5;1;1;5,1,99
892,100;100;75;50;1;10,4,0
197,50;50;100;4;6;6,3,82
392,25;100;75;25;5;1,4,1
508,75;50;25;25;5;3,4,106
309,1;8;4;10;9;2,0,43
727,10;9;10;2;10;1,0,1
961,7;1;1;6;7;9,0,0
377,25;100;75;8;9;8,3,0
755,25;75;100;1;8;9,3,26
320,75;75;75;25;8;7,4,1
119,25;25;7;3;1;1,2,40
371,100;75;50;25;7;6,4,66
702,5;9;9;7;9;5,0,20
780,25;7;1;8;2;10,1,90
165,50;7;3;2;1;9,1,391
789,2;5;2;7;8;4,0,0
573,100;25;100;7;10;8,3,114
956,75;25;100;2;4;2,3,0
996,1;5;3;10;3;2,0,0
704,100;50;100;75;4;6,4,86
862,50;25;50;1;4;8,3,11
197,7;4;3;10;4;9,0,47
875,75;8;2;6;3;5,1,50
213,75;50;7;2;2;6,2,79
711,50;9;6;1;1;9,1,4
918,100;75;75;75;5;8,4,0
883,75;100;50;6;10;2,3,121
467,100;50;4;9;5;2,2,61
788,4;10;3;10;10;8,0,9
209,100;3;6;7;4;8,1,158
276,4;2;1;6;7;4,0,50
550,25;75;75;100;5;1,4,53
611,2;6;10;9;3;6,0,5
649,75;100;1;4;7;5,2,61
228,50;25;2;2;3;4,2,291
270,75;50;50;2;9;9,3,0
137,75;25;75;8;6;2,3,541
189,25;75;50;7;1;7,3,29
297,25;50;100;75;10;8,4,28
429,25;50;2;9;6;9,2,38
339,50;100;5;2;1;2,2,24
892,75;75;10;5;8;8,2,47
450,25;1;6;10;3;6,1,175
251,100;100;4;4;8;4,2,1
515,50;100;25;50;5;2,4,104
136,50;75;25;3;1;6,3,36
884,100;50;50;10;7;9,3,89
320,7;2;5;8;1;2,0,228
762,50;25;50;25;9;6,4,1
617,100;5;5;1;5;10,1,1
269,3;5;7;4;10;10,0,24
395,100;8;4;10;9;3,1,186
704,50;50;8;2;1;5,2,15
662,75;3;4;8;6;7,1,44
164,50;100;2;9;3;4,2,1499
278,25;2;7;6;5;4,1,95
459,6;5;7;3;3;4,0,25
926,50;7;1;9;3;10,1,1
929,25;9;5;10;9;2,1,3
195,9;2;10;8;10;2,0,21
487,1;1;4;2;6;2,0,0
328,2;5;6;2;7;1,0,4
532,25;50;25;9;5;1,3,0
576,50;25;50;1;10;7,3,26
735,25;3;4;4;2;9,1,9
228,10;8;6;9;10;7,0,68
244,25;75;50;2;9;8,3,209
980,75;4;1;9;8;4,1,36
828,75;1;3;6;3;6,1,47
179,100;100;9;6;3;3,2,342
258,50;75;6;5;5;2,2,112
513,100;9;1;8;5;7,1,66
267,75;25;3;2;3;6,2,196
757,75;7;9;9;9;9,1,4
558,100;75;25;10;7;10,3,6
532,1;6;2;7;6;4,0,22
991,50;50;25;50;7;5,4,1
251,50;2;9;5;1;10,1,105
720,50;50;50;75;6;2,4,7
455,50;25;25;25;1;10,4,17
594,100;5;4;7;7;5,1,14
684,25;50;25;50;4;2,4,0
744,1;4;8;1;8;1,0,0
262,5;9;5;6;2;2,0,13
104,9;2;4;3;4;7,0,394
976,50;100;50;8;8;8,3,0
911,25;4;10;1;5;4,1,13
953,3;10;10;4;9;7,0,12
231,10;6;6;1;3;8,0,61
503,75;75;8;2;8;5,2,17
990,50;8;10;1;9;4,1,89
552,75;6;3;2;8;1,1,285
219,2;5;3;10;6;8,0,78
671,25;75;75;8;2;2,3,13
135,5;4;9;1;10;6,0,301
931,100;50;100;100;4;7,4,0
954,75;50;4;3;7;1,2,36
531,2;7;6;8;8;1,0,5
828,25;75;75;100;7;10,4,15
283,25;50;5;6;8;5,2,222
172,50;75;10;10;10;5,2,4
158,50;3;10;5;3;10,1,216
709,100;9;3;2;8;7,1,90
979,9;2;6;2;9;8,0,0
951,75;50;25;50;6;9,4,2
946,100;50;50;25;2;6,4,6
440,8;8;9;5;8;4,0,90
403,50;25;100;5;5;8,3,11
991,50;75;4;6;10;2,2,7
421,50;5;2;7;10;7,1,24
970,100;50;25;50;5;1,4,36
207,50;50;6;10;5;3,2,191
450,100;4;5;6;7;4,1,111
902,100;75;25;8;4;9,3,13
734,3;8;8;2;9;1,0,0
421,75;25;2;3;2;2,2,41
967,50;50;50;4;9;10,3,0
919,10;6;5;6;8;8,0,1
985,75;2;4;2;6;2,1,0
279,3;3;10;8;1;2,0,30
205,25;3;9;1;10;10,1,56
568,75;25;100;25;10;1,4,0
168,25;50;100;5;4;10,3,89
124,25;100;50;100;3;2,4,866
235,75;25;100;3;7;10,3,245
498,7;1;3;8;7;6,0,32
244,75;75;10;4;5;4,2,139
424,25;4;3;3;10;5,1,21
151,50;1;7;7;6;2,1,126
271,100;25;7;6;10;4,2,206
451,50;50;8;6;1;10,2,135
893,75;75;5;8;10;10,2,15
486,100;100;8;3;2;5,2,27
593,100;50;25;8;5;7,3,57
970,3;7;10;4;6;8,0,30
816,1;1;10;1;2;3,0,0
723,100;100;100;75;2;6,4,60
982,50;25;6;5;8;6,2,2
481,25;75;5;5;10;4,2,25
455,50;50;75;7;2;5,3,196
193,50;50;100;50;4;7,4,162
563,1;3;1;7;10;5,0,0
651,100;8;3;1;2;8,1,47
806,100;100;25;50;4;5,4,1
399,25;25;75;10;2;10,3,3
745,50;75;50;1;8;9,3,2
172,100;100;75;10;4;6,3,4
209,50;25;75;50;4;5,4,548
711,75;1;4;6;8;1,1,1
946,100;1;4;2;6;1,1,0
792,100;50;100;4;9;5,3,10
222,100;100;2;9;3;2,2,38
422,100;6;6;6;3;2,1,16
997,50;100;2;5;8;9,2,127
740,100;25;50;4;2;2,3,0
727,75;75;50;1;3;3,3,0
550,50;25;100;50;7;2,4,340
849,100;7;4;1;5;1,1,2
101,2;6;3;6;4;4,0,51
930,75;75;1;6;7;2,2,16
325,25;50;25;50;8;8,4,43
579,6;1;5;5;6;2,0,0
747,50;50;6;2;5;3,2,43
498,100;100;25;6;5;3,3,147
651,75;50;75;3;4;10,3,76
154,25;9;5;3;3;1,1,113
129,75;25;100;100;6;4,4,123
475,75;4;9;3;2;3,1,33
982,50;100;5;5;9;6,2,0
128,50;10;1;10;4;7,1,58
216,50;75;5;7;2;8,2,173
841,7;4;5;9;7;6,0,2
715,25;100;25;1;4;8,3,0
848,75;50;100;8;2;5,3,32
126,50;25;50;6;5;7,3,368
558,100;100;7;6;7;3,2,19
489,10;6;2;1;4;5,0,7
856,50;7;9;10;4;4,1,20
695,75;100;75;8;9;9,3,7
319,25;2;6;9;8;10,1,168
935,25;75;50;100;9;6,4,0
367,100;5;9;3;5;7,1,30
214,50;100;75;6;7;5,3,126
721,100;25;4;7;8;9,2,104
597,75;5;6;7;2;5,1,28
569,75;25;25;50;9;3,4,15
983,50;100;75;6;4;1,3,0
585,100;75;8;3;8;7,2,35
463,50;50;100;100;7;4,4,0
764,100;75;25;1;9;2,3,6
832,5;5;6;5;10;5,0,0
278,75;100;100;50;8;4,4,5
369,100;100;25;50;4;4,4,15
852,75;9;4;10;5;7,1,46
479,9;7;2;9;2;2,0,4
685,4;1;8;8;2;5,0,1
416,75;100;25;100;7;9,4,63
515,75;4;9;5;7;1,1,88
821,8;5;10;10;1;6,0,4
732,50;50;8;2;7;2,2,24
759,50;100;100;100;1;1,4,0
989,75;100;100;50;7;3,4,0
839,75;9;4;4;5;10,1,27
196,25;25;3;8;9;10,2,100
209,7;9;9;5;2;7,0,33
585,75;9;3;2;5;1,1,81
906,100;100;50;50;7;3,4,6
313,25;5;5;5;4;4,1,0
369,50;1;3;2;2;9,1,31
621,50;100;100;7;9;1,3,1
882,25;6;6;8;8;1,1,1
236,5;10;10;10;9;4,0,73
451,50;9;7;8;5;8,1,83
153,50;25;4;2;3;9,2,262
704,25;25;100;50;10;9,4,6
449,100;100;100;8;6;5,3,3
139,100;100;8;8;2;4,2,73
221,50;25;6;7;2;1,2,67
891,50;25;9;7;7;8,2,37
771,9;9;1;10;10;2,0,1
335,100;50;100;4;6;8,3,0
940,25;8;7;4;5;4,1,31
290,50;6;8;4;7;10,1,339
704,75;100;25;50;9;9,4,1
362,4;1;5;4;3;4,0,0
379,25;100;25;1;7;3,3,24
675,50;6;9;6;7;8,1,44
736,7;2;2;1;2;3,0,0
401,25;8;9;9;3;7,1,17
987,50;75;75;100;6;1,4,8
360,25;100;6;5;7;8,2,196
529,75;4;10;7;10;1,1,57
494,25;75;100;10;7;4,3,41
169,75;10;6;8;9;2,1,304
987,50;100;75;8;8;2,3,16
429,100;25;100;75;7;10,4,11
747,5;3;9;10;2;10,0,11
883,25;100;25;10;1;4,3,0
345,3;6;1;4;9;10,0,62
153,6;7;1;8;4;1,0,34
516,50;50;75;6;7;4,3,163
153,6;10;1;8;5;3,0,196
916,50;5;7;6;5;10,1,3
806,9;8;5;6;5;7,0,12
892,50;100;25;25;8;6,4,56
761,75;50;1;10;3;6,2,11
846,50;50;25;50;3;7,4,45
490,4;9;5;5;10;5,0,74
140,50;7;6;4;3;2,1,504
729,100;50;25;50;6;1,4,0
812,50;3;3;6;10;2,1,6
838,7;5;1;10;7;8,0,8
147,100;6;4;6;1;9,1,166
465,100;10;3;7;8;3,1,38
389,50;25;75;25;6;6,4,18
490,25;25;4;7;1;6,2,23
991,1;1;5;6;10;6,0,0
426,75;50;2;10;6;6,2,107
581,25;9;7;3;9;7,1,18
132,75;3;6;1;10;4,1,246
950,100;75;5;6;3;8,2,48
213,50;75;100;50;7;6,4,109
629,50;50;25;6;2;4,3,77
838,25;10;1;6;6;6,1,1
443,100;25;50;100;10;9,4,1
519,50;9;8;4;3;6,1,95
993,75;50;7;2;2;1,2,7
588,1;9;7;7;6;3,0,147
652,10;9;9;5;8;2,0,13
104,25;6;8;6;10;3,1,182
509,100;7;5;5;9;2,1,240
331,10;5;8;9;7;5,0,30
722,75;75;75;75;4;4,4,0
707,50;100;25;7;5;8,3,88
923,75;50;25;4;9;7,3,32
941,50;75;100;9;9;10,3,19
924,25;100;25;100;3;3,4,3
898,2;9;8;2;8;6,0,1
552,75;75;50;75;10;1,4,1
112,25;8;6;4;9;7,1,676
353,8;8;4;6;1;10,0,6
244,50;50;1;7;8;10,2,32
468,5;4;4;9;9;8,0,70
342,100;6;1;2;7;5,1,62
220,100;7;5;6;8;7,1,30
128,25;75;25;100;3;5,4,341
769,50;100;50;25;10;10,4,0
989,7;1;10;3;5;5,0,0
861,50;100;9;7;4;2,2,40
262,100;7;5;2;6;1,1,65
794,100;75;75;8;4;8,3,1
671,6;8;1;7;8;9,0,20
298,75;100;100;50;7;2,4,11
441,75;50;75;6;5;7,3,39
870,100;100;3;1;9;8,2,22
125,25;25;75;25;9;10,4,151
946,2;6;5;7;8;2,0,15
985,50;100;5;4;9;10,2,104
323,50;25;2;8;2;6,2,131
856,100;1;2;6;5;6,1,7
162,25;9;1;3;10;8,1,179
558,100;100;4;4;6;8,2,13
220,100;100;25;6;5;4,3,772
568,100;100;75;75;8;3,4,12
503,75;5;4;8;3;8,1,29
308,7;9;4;4;10;7,0,42
589,4;10;2;1;8;2,0,0
292,100;50;1;5;5;5,2,0
165,8;8;8;3;8;7,0,41
894,75;50;7;7;5;2,2,17
641,75;25;50;25;8;7,4,3
771,50;8;8;2;9;2,1,3
420,50;100;75;100;3;4,4,14
405,100;25;1;7;6;1,2,21
525,6;10;8;10;9;1,0,5
510,100;100;50;75;2;4,4,6
621,4;1;3;6;2;10,0,0
998,100;100;75;25;8;8,4,0
463,100;75;25;75;10;2,4,3
683,25;75;75;75;7;9,4,4
541,50;25;50;1;8;7,3,0
604,50;25;50;5;8;1,3,15
536,100;100;10;2;7;4,2,53
384,100;5;9;7;3;4,1,291
983,75;100;2;8;1;1,2,2
146,8;6;10;6;9;6,0,67
418,75;25;100;100;1;9,4,2
244,100;100;50;50;8;2,4,107
257,75;75;75;25;3;4,4,214
470,75;2;1;1;3;8,1,26
694,100;75;8;2;7;1,2,176
484,25;75;3;2;9;1,2,59
966,100;50;6;2;2;4,2,3
114,50;2;4;2;2;4,1,123
625,6;8;3;2;3;2,0,0
260,100;25;3;5;5;2,2,228
643,50;50;5;5;7;10,2,18
994,75;50;3;10;3;5,2,17
933,25;50;2;6;7;6,2,12
186,8;1;6;3;4;6,0,91
327,9;1;7;4;1;7,0,4
305,25;75;50;2;7;1,3,69
872,75;100;50;1;7;2,3,12
509,75;100;50;8;8;1,3,32
517,50;25;10;8;6;8,2,6
469,2;10;5;9;2;10,0,7
439,100;25;100;4;2;9,3,28
755,25;75;100;1;2;2,3,0
263,75;4;5;6;6;6,1,27
178,8;4;3;6;10;1,0,111
518,1;3;4;3;6;8,0,2
285,25;25;4;10;2;5,2,188
349,25;3;2;10;9;1,1,85
947,50;50;100;1;10;1,3,0
780,1;9;7;7;2;4,0,15
380,25;25;100;50;10;9,4,48
675,100;5;6;9;6;8,1,103
552,100;75;7;2;4;1,2,85
681,100;7;1;9;2;9,1,78
603,6;8;5;3;4;2,0,4
142,75;25;100;5;8;5,3,1087
504,9;2;6;3;10;1,0,161
799,2;2;6;9;4;9,0,0
118,100;8;9;3;6;10,1,1823
235,25;100;9;10;2;10,2,128
770,25;5;1;3;1;5,1,12
748,25;50;75;100;6;2,4,158
983,7;1;4;1;7;10,0,0
527,75;10;3;4;8;5,1,28
149,1;10;10;7;10;8,0,67
412,25;25;100;25;4;2,4,9
743,100;75;2;2;1;10,2,1
883,10;1;6;3;5;7,0,6
774,100;25;25;3;8;10,3,12
761,75;10;1;7;8;2,1,79
671,100;100;25;50;4;4,4,53
571,100;3;6;9;8;7,1,75
423,100;50;50;50;5;1,4,0
977,75;100;25;100;5;10,4,5
261,5;5;6;2;1;8,0,18
113,50;9;1;1;6;6,1,12
300,6;5;3;10;2;9,0,636
369,25;50;25;25;6;3,4,7
775,9;5;6;5;5;5,0,8
167,100;7;8;10;5;10,1,374
141,75;100;9;4;4;1,2,39
954,50;100;25;75;5;4,4,101
742,75;100;75;25;8;9,4,43
980,50;25;25;50;7;6,4,0
160,100;75;25;75;8;3,4,21
759,50;25;75;75;3;6,4,4
524,50;75;25;10;6;2,3,28
162,75;50;8;4;7;6,2,194
210,100;75;1;6;8;4,2,65
577,2;2;7;4;6;5,0,0
218,75;8;4;10;2;4,1,57
240,75;50;1;10;7;10,2,99
522,75;50;25;50;5;8,4,4
795,100;75;100;75;3;7,4,0
654,100;5;2;4;10;7,1,31
387,3;10;4;3;8;6,0,31
335,50;10;8;7;2;4,1,55
977,75;25;50;50;6;10,4,0
221,50;25;25;50;6;3,4,8
566,50;75;25;25;4;10,4,0
954,8;2;5;2;4;2,0,0
230,100;50;50;50;6;3,4,4
124,10;2;1;7;8;10,0,96
943,25;25;7;7;9;7,2,1
138,100;100;100;9;1;8,3,0
164,50;8;1;8;6;3,1,61
332,8;2;9;8;4;4,0,21
455,9;8;3;1;6;5,0,23
613,75;7;1;2;2;8,1,40
452,100;50;3;8;2;4,2,271
988,100;75;7;2;3;8,2,12
106,5;9;6;2;9;2,0,155
783,9;4;3;2;1;8,0,14
681,25;25;75;25;4;2,4,105
672,75;100;25;75;4;8,4,12
737,75;100;5;10;9;10,2,10
843,4;6;2;9;2;9,0,0
283,100;7;7;1;6;2,1,31
198,25;25;25;4;2;1,3,41
439,75;25;25;8;2;6,3,34
803,50;75;25;7;6;10,3,32
852,25;100;6;7;7;5,2,33
324,50;25;50;75;9;8,4,27
575,50;10;5;7;2;7,1,46
250,25;75;75;10;1;7,3,80
363,50;75;75;4;7;9,3,162
135,8;3;4;9;2;5,0,1014
173,2;8;7;9;5;10,0,173
228,2;5;2;6;8;10,0,146
510,100;1;6;8;1;1,1,14
496,5;4;3;4;9;6,0,8
119,75;100;1;1;9;4,2,27
131,9;3;7;5;4;3,0,201
519,50;25;75;2;1;3,3,24
319,50;1;7;9;9;1,1,11
908,25;7;8;7;9;10,1,7
282,1;4;5;8;5;5,0,1
187,10;9;3;6;2;2,0,146
987,75;75;75;75;9;4,4,0
706,75;50;100;50;1;10,4,3
655,25;100;50;50;9;3,4,0
509,50;2;9;7;2;10,1,82
552,7;7;1;3;9;7,0,7
545,50;75;10;7;4;5,2,114
911,50;50;75;100;9;10,4,4
466,50;75;50;75;3;9,4,0
961,50;75;75;1;8;6,3,1
991,25;25;6;9;7;9,2,6
929,100;50;50;50;3;4,4,0
586,50;50;1;2;8;8,2,5
261,50;75;8;9;8;3,2,49
803,100;8;9;10;8;2,1,88
231,75;50;1;1;5;3,2,41
210,25;7;4;7;3;6,1,257
170,100;75;10;9;7;10,2,164
876,75;100;6;8;8;2,2,31
955,25;100;5;10;8;1,2,41
104,25;4;6;7;2;8,1,513
367,50;75;8;10;8;9,2,47
278,25;75;50;100;9;4,4,30
179,50;10;7;1;5;4,1,239
930,100;50;100;3;10;2,3,68
214,25;10;10;1;7;5,1,40
285,50;25;10;7;3;10,2,139
836,25;50;25;6;1;6,3,5
248,100;25;100;25;9;8,4,18
892,50;100;25;2;8;5,3,36
890,100;8;1;5;4;9,1,173
635,1;5;3;7;3;10,0,14
595,100;75;8;8;10;2,2,21
103,25;75;100;100;8;3,4,201
823,25;10;8;2;10;7,1,16
189,100;2;6;7;8;3,1,310
516,7;8;9;3;3;4,0,39
875,25;75;50;10;9;6,3,129
342,25;100;75;6;9;7,3,112
753,25;6;2;2;5;5,1,12
352,25;50;100;50;3;1,4,14
352,25;75;50;75;8;3,4,14
702,25;100;2;1;5;10,2,41
741,50;75;75;50;9;1,4,39
814,75;75;25;25;3;3,4,0
858,75;100;100;75;6;10,4,3
271,100;50;75;25;5;3,4,24
699,50;25;25;100;10;6,4,6
754,4;5;5;1;7;4,0,0
505,6;4;1;6;1;9,0,6
320,25;50;25;25;4;8,4,0
303,100;100;100;75;9;9,4,0
845,75;25;5;6;4;1,2,33
222,25;100;75;100;1;2,4,62
933,100;4;3;10;3;9,1,41
182,25;25;100;3;9;2,3,97
201,75;75;100;6;9;1,3,39
772,100;75;50;4;8;7,3,121
913,6;1;10;3;1;6,0,0
120,75;75;9;7;6;9,2,64
481,25;25;10;2;2;8,2,48
815,50;5;1;2;10;3,1,20
518,50;5;7;4;2;2,1,71
579,75;100;75;7;9;6,3,46
550,100;100;100;4;7;4,3,9
109,50;2;2;10;2;7,1,70
252,50;50;25;100;4;5,4,87
293,50;8;1;8;7;3,1,20
759,100;100;8;7;4;1,2,21
544,3;7;9;2;6;5,0,62
519,50;100;75;25;8;9,4,15
103,100;25;100;50;10;10,4,120
611,25;3;9;6;8;6,1,1
182,25;6;6;8;3;1,1,125
232,50;1;5;9;9;10,1,45
583,50;25;25;10;7;6,3,14
343,50;100;7;5;3;5,2,235
667,100;4;10;9;1;7,1,28
480,1;5;3;4;8;7,0,178
756,100;50;1;2;3;5,2,57
754,25;100;50;8;10;3,3,34
839,25;50;10;4;10;8,2,3
325,50;100;5;3;10;8,2,286
676,50;75;100;3;4;8,3,118
871,100;50;50;25;9;9,4,3
760,75;100;2;2;2;3,2,3
219,50;50;9;2;1;5,2,44
605,25;75;100;25;4;4,4,1
769,4;3;9;3;10;4,0,0
232,10;10;10;7;9;8,0,23
128,10;8;4;6;8;9,0,407
707,100;25;100;50;1;10,4,2
830,50;100;8;9;9;10,2,44
555,25;50;7;3;6;1,2,4
410,25;25;75;10;2;9,3,133
884,100;100;25;25;2;9,4,15
145,25;10;7;7;6;5,1,489
561,25;25;75;50;1;5,4,30
723,25;25;4;9;9;2,2,39
393,100;75;7;5;6;9,2,83
838,75;75;50;75;7;6,4,0
112,75;75;25;2;5;5,3,215
981,100;10;5;6;4;4,1,81
346,10;9;9;5;6;8,0,37
891,25;1;9;5;2;3,1,87
877,100;50;50;75;10;8,4,3
872,75;100;50;3;7;9,3,48
482,100;100;3;9;7;10,2,6
659,25;5;10;8;8;9,1,15
907,7;8;4;10;7;5,0,15
401,50;50;100;9;9;10,3,180
750,100;50;100;100;5;9,4,96
929,25;100;100;50;3;7,4,5
264,5;5;3;3;2;6,0,29
562,3;9;7;1;9;4,0,8
565,4;1;7;7;5;3,0,6
139,75;10;1;5;1;7,1,65
429,3;10;9;6;5;8,0,74
157,6;6;1;5;2;3,0,27
538,25;25;50;25;6;1,4,0
863,50;1;2;10;2;5,1,0
293,75;10;4;7;9;8,1,66
777,100;1;7;9;4;5,1,107
936,75;75;100;8;9;9,3,26
252,7;2;6;4;2;1,0,279
936,100;100;100;5;2;5,3,0
967,25;50;50;4;7;6,3,9
136,75;25;10;7;4;1,2,217
234,10;9;5;10;10;1,0,50
256,50;100;75;100;8;8,4,46
344,100;50;25;1;9;4,3,15
941,5;6;9;8;10;8,0,1
963,7;5;8;5;1;5,0,0
787,50;100;25;9;1;7,3,37
849,100;25;25;25;8;1,4,15
785,100;75;25;50;2;3,4,0
478,75;75;1;9;1;2,2,2
172,50;6;4;3;2;9,1,323
434,75;75;25;7;10;7,3,7
237,75;100;25;6;4;3,3,65
121,1;6;3;1;6;2,0,16
159,8;8;7;7;3;9,0,50
846,75;4;5;5;6;4,1,15
